parent_theme_id,parent_theme_label,candidate_term,candidate_term_norm,candidate_score,pilot_docfreq,stem_score,name_noise_flag,candidate_source
TH008,Equity,intergenerational,intergenerational,6.198620396776144,2,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,global carbon,global carbon,5.830730142774637,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,education sustainable,education sustainable,5.579332987822605,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,distribution scientific,distribution scientific,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,american candidate,american candidate,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,american candidate favor,american candidate favor,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,states vetoed appointment,states vetoed appointment,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,states vetoed,states vetoed,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,belief watson,belief watson,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,belief watson independent,belief watson independent,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,state scientific understanding,state scientific understanding,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,issues debt,issues debt,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,governments little evidence,governments little evidence,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,governments little,governments little,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,remains limited estimates,remains limited estimates,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,global warming remains,global warming remains,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,appearance governmental,appearance governmental,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,politically circumscribed state,politically circumscribed state,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,distribution scientific participants,distribution scientific participants,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,inclusion material,inclusion material,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,global carbon models,global carbon models,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,usable knowledge largely,usable knowledge largely,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,vote reports,vote reports,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,funding research choices,funding research choices,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,high degree legitimacy,high degree legitimacy,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,appearance governmental control,appearance governmental control,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,vote reports distribution,vote reports distribution,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,enjoy high,enjoy high,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,enjoy high degree,enjoy high degree,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,state scientific,state scientific,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,immature unclear,immature unclear,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,immature unclear extent,immature unclear extent,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,participants comes,participants comes,5.242778031373403,1,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,immature,immature,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,remains relatively,remains relatively,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,approved plenary,approved plenary,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,material degree,material degree,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,degree ipcc,degree ipcc,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,science remains limited,science remains limited,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,degree ipcc capable,degree ipcc capable,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,degree legitimacy,degree legitimacy,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,degree legitimacy eyes,degree legitimacy eyes,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,global systems,global systems,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,peer review reliance,peer review reliance,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,global systems affect,global systems affect,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,governments appoint scientists,governments appoint scientists,5.242778031373403,0,1,False,pilot_logodds_distinctive_ngram
TH008,Equity,stressing peer,stressing peer,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,engineer based belief,engineer based belief,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,vetoed,vetoed,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,vetoed appointment,vetoed appointment,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,vetoed appointment climatologist,vetoed appointment climatologist,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,remains relatively immature,remains relatively immature,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,systems affect,systems affect,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,indian engineer based,indian engineer based,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,crude global,crude global,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,stressing peer review,stressing peer review,5.242778031373403,1,0,False,pilot_logodds_distinctive_ngram
TH008,Equity,crude global carbon,crude global carbon,5.242778031373403,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,organizations bureaucracies,organizations bureaucracies,6.698164435157353,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,governance pp,governance pp,6.312217145343479,2,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,siebenhu ner,siebenhu ner,6.186982812811597,1,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,environmental governance pp,environmental governance pp,6.186982812811597,1,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,executive inﬂuence,executive inﬂuence,6.186982812811597,1,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,institutions organizations bureaucracies,institutions organizations bureaucracies,6.186982812811597,0,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,siebenhu,siebenhu,6.186982812811597,1,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,biermann siebenhu ner,biermann siebenhu ner,6.186982812811597,1,0,True,pilot_logodds_distinctive_ngram
TH009,Policy Integration,biermann siebenhu,biermann siebenhu,6.186982812811597,1,0,True,pilot_logodds_distinctive_ngram
TH009,Policy Integration,oberthu,oberthu,6.043810784660644,1,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,organizational institutional,organizational institutional,6.043810784660644,0,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,normative executive,normative executive,6.043810784660644,0,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,cognitive normative,cognitive normative,6.043810784660644,1,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,cognitive normative executive,cognitive normative executive,6.043810784660644,0,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,normative executive inﬂuence,normative executive inﬂuence,6.043810784660644,0,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,global change inﬂuence,global change inﬂuence,5.87668552055407,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,change inﬂuence,change inﬂuence,5.87668552055407,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,envsci,envsci,5.87668552055407,1,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,change inﬂuence international,change inﬂuence international,5.87668552055407,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,biermann pattberg,biermann pattberg,5.87668552055407,2,0,True,pilot_logodds_distinctive_ngram
TH009,Policy Integration,institutions bureaucracies,institutions bureaucracies,5.87668552055407,0,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,inﬂuence international environmental,inﬂuence international environmental,5.87668552055407,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,pfer,pfer,5.87668552055407,1,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,organization biermann,organization biermann,5.87668552055407,0,0,True,pilot_logodds_distinctive_ngram
TH009,Policy Integration,kaunert,kaunert,5.675943650714665,1,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,executive inﬂuence better,executive inﬂuence better,5.675943650714665,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,improve cognitive,improve cognitive,5.675943650714665,0,0,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,improve cognitive normative,improve cognitive normative,5.675943650714665,0,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,existing institutions organizations,existing institutions organizations,5.675943650714665,1,1,False,pilot_logodds_distinctive_ngram
TH009,Policy Integration,environment organization biermann,environment organization biermann,5.675943650714665,0,0,True,pilot_logodds_distinctive_ngram
TH009,Policy Integration,zwolski kaunert,zwolski kaunert,5.675943650714665,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,draft political,draft political,6.513854791584659,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,policy arenas,policy arenas,6.513854791584659,2,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,efforts promote,efforts promote,6.513854791584659,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,draft political declaration,draft political declaration,6.513854791584659,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,international civil society,international civil society,6.002165609906627,2,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,goals promoting,goals promoting,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,nations millennium development,nations millennium development,6.002165609906627,2,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,networks private sector,networks private sector,6.002165609906627,0,1,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,managing complex,managing complex,6.002165609906627,2,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,reduction rate,reduction rate,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,tucker hendrickson,tucker hendrickson,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,invasive,invasive,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,case biodiversity,case biodiversity,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,providing resources,providing resources,6.002165609906627,2,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,archibugi,archibugi,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,cbd strategic plan,cbd strategic plan,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,performed relevant,performed relevant,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,outcomes major,outcomes major,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,able quickly,able quickly,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,narrow range,narrow range,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,process engages,process engages,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,sustainable development scale,sustainable development scale,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,protection economic development,protection economic development,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,calls effective,calls effective,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,organizational theorists,organizational theorists,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,systems sectors,systems sectors,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,rues,rues,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,development peter,development peter,6.002165609906627,2,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,development peter haas,development peter haas,6.002165609906627,2,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,context contemporary,context contemporary,6.002165609906627,0,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,cbd strategic,cbd strategic,6.002165609906627,1,0,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,coordinating efforts,coordinating efforts,6.002165609906627,0,1,False,pilot_logodds_distinctive_ngram
TH010,Adaptive Governance,inactivity,inactivity,6.002165609906627,2,0,False,pilot_logodds_distinctive_ngram
